initiales,festival,style_festival,date,horaire,lieu,ville,prix,genre,spectacle1,artiste1,style1,spectacle2,artiste2,style2,spectacle3,artiste3,style3,spectacle4,artiste4,style4,lien1,lien2,lien3,lien4
jlb,,,Samedi 29,20h,Salle des fêtes,Congé-sur-Orne,0 €,sv,Zizanie en séries,les jeux dits de la Bruyère,Théâtre,,,,,,,,,,,,,
at,,,Jeudi 6,20h30,Théâtre de la Bertoche,,10 €,sv,Building,Léonore Confino,théâtre,,,,,,,,,,,,,
at,,,Samedi 15,20h30,Théâtre de la Bertoche,,10 €,sv,Blanquette,Atelier MIxte,conte revisité adapté pour tous,,,,,,,,,,,,,
at,,,Samedi 22,20h30,Théâtre de la Bertoche,,10 €,sv,L'école des clowns,,clown,,,,,,,,,,,,,
at,,,Samedi 8,20h30,Théâtre de la Bertoche,,10 €,sv,Building,Léonore Confino,théâtre,,,,,,,,,,,,,
at,,,Vendredi 14,20h30,Théâtre de la Bertoche,,10 €,sv,Blanquette,Atelier MIxte,conte revisité adapté pour tous,,,,,,,,,,,,,
at,,,Vendredi 21,20h30,Théâtre de la Bertoche,,10 €,sv,L'école des clowns,,clown,,,,,,,,,,,,,
at,,,Vendredi 7,20h30,Théâtre de la Bertoche,,10 €,sv,Building,Léonore Confino,théâtre,,,,,,,,,,,,,
jlb,,,Mercredi 26,20h,Théâtre Municipal,Mamers,tnc,sv,Gala de danse,Marine Morel,,,,,,,,,,,,,,
at,,,Samedi 1,19h,Théâtre Paul Scarron,,0 €,sv,"Voilà, JE T'AIME et monologues d'auteurs contemporainss",,th.,,,,,,,,,,,,,
zz,,,Samedi 1,20h,Théâtre Paul Scarron,,0 €,sv,représentation théatrâle des élèves du conservatoire,,,,,,,,,,,,,,,
zz,,,Samedi 15,19h,Camping du pont romain,Yvré l'Evêque,0 €,c,,Burnin'Rubber,rock,,,,,,,,,,,,,
at,,,Mardi 4,20h30,Espace Scélia,Sargé-lès-le-Mans,8 €,sv,L'Enfant-Dieu / Joconde sur vous,Athéliatre,théâtre,,,,,,,,,,,,,
ba,6  artistes & 6 stages,,Samedi 1,14h et 18h,Eve scène universitaire,Le Mans,0€ à 30€,sv,,Marjorie Kellen / Cie Zutano Bazar,Stage Danse & Idole ,,,,,,,,,,,,,
ba,La Quinzaine radieuse #16,du 15 au 28 juin,Samedi 15,,"Piacé le radieux, Bézard - Le Corbusier",Piacé,,sv,,,"Expositions, concerts",,,,,,,,,,,,,
pl,,,Vendredi 7,21h à 00h,V and B,Allonnes,0 €,c,,,soirée Girls Power année 20's,,,,,,,,,,,,,
zz,Le Mans Fait son Cirque du 22 au 30 juin,,Samedi 22,12h,,,,sv,,,,,,,,,,,,,rens leplongeoir-cirque.fr,,,
